id,usuario_id,serie_id,texto,puntuacion,fecha,etiquetas,util
res_0480,usr_0209,ser_1214,"Reseña número 480. Drama intenso sobre familia, lealtad y traición.",9,2022-01-01,imprescindible|clásico moderno,456
res_0481,usr_0428,ser_0611,Reseña número 481. Una saga familiar que recorre generaciones y secretos.,4,2022-05-08,apta para todos|recomendada|decepcionante,444
res_0482,usr_0058,ser_1962,"Reseña número 482. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2024-06-03,imprescindible|sobrevalorada,309
res_0483,usr_0056,ser_0903,Reseña número 483. Acción sin tregua en una aventura llena de giros inesperados.,8,2022-04-29,recomendada|decepcionante,60
res_0484,usr_0123,ser_1885,Reseña número 484. Una saga familiar que recorre generaciones y secretos.,8,2024-06-26,apta para todos|clásico moderno|imprescindible,53
res_0485,usr_0609,ser_2357,Reseña número 485. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2024-06-26,apta para todos,344
res_0486,usr_0050,ser_2251,Reseña número 486. Romance que desafía las convenciones sociales de la época.,5,2024-05-10,decepcionante,76
res_0487,usr_0620,ser_2095,Reseña número 487. Una mirada profunda a la condición humana en tiempos difíciles.,1,2024-11-16,solo adultos|joya oculta|apta para todos,159
res_0488,usr_0730,ser_1922,Reseña número 488. Romance que desafía las convenciones sociales de la época.,10,2025-01-09,decepcionante|solo adultos|imprescindible,233
res_0489,usr_0357,ser_2547,Reseña número 489. Acción sin tregua en una aventura llena de giros inesperados.,9,2024-03-13,apta para todos|imprescindible|sobrevalorada,129
res_0490,usr_0515,ser_0768,Reseña número 490. Una mirada profunda a la condición humana en tiempos difíciles.,1,2022-03-15,solo adultos|recomendada|decepcionante,131
res_0491,usr_0500,ser_1364,Reseña número 491. Una saga familiar que recorre generaciones y secretos.,6,2022-02-02,sobrevalorada,436
res_0492,usr_0780,ser_0886,Reseña número 492. Acción sin tregua en una aventura llena de giros inesperados.,8,2022-11-07,imprescindible|recomendada|decepcionante,195
res_0493,usr_0457,ser_2998,Reseña número 493. Investigación criminal que pone a prueba los límites de la justicia.,2,2023-07-22,decepcionante,464
res_0494,usr_0548,ser_0748,Reseña número 494. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2023-09-24,imprescindible|clásico moderno|solo adultos,230
res_0495,usr_0082,ser_1721,Reseña número 495. Comedia que retrata la vida cotidiana con humor inteligente.,1,2025-03-09,decepcionante|clásico moderno,414
res_0496,usr_0222,ser_2707,"Reseña número 496. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2025-03-13,sobrevalorada|solo adultos,275
res_0497,usr_0088,ser_0913,"Reseña número 497. En un mundo donde las reglas se rompen, surgen héroes inesperados.",10,2022-05-09,imprescindible|joya oculta,372
res_0498,usr_0077,ser_2905,Reseña número 498. Una mirada profunda a la condición humana en tiempos difíciles.,7,2025-04-03,recomendada,141
res_0499,usr_0451,ser_2434,Reseña número 499. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2024-06-04,joya oculta|decepcionante|solo adultos,134
res_0500,usr_0062,ser_1422,Reseña número 500. Investigación criminal que pone a prueba los límites de la justicia.,2,2023-11-04,sobrevalorada,315
res_0501,usr_0262,ser_0638,Reseña número 501. Romance que desafía las convenciones sociales de la época.,9,2025-03-02,imprescindible,318
res_0502,usr_0703,ser_0658,Reseña número 502. Acción sin tregua en una aventura llena de giros inesperados.,9,2022-04-22,apta para todos,490
res_0503,usr_0695,ser_0205,Reseña número 503. Acción sin tregua en una aventura llena de giros inesperados.,9,2022-05-29,joya oculta|apta para todos,41
res_0504,usr_0440,ser_2617,Reseña número 504. Acción sin tregua en una aventura llena de giros inesperados.,7,2022-07-16,solo adultos,388
res_0505,usr_0478,ser_2806,"Reseña número 505. Drama intenso sobre familia, lealtad y traición.",10,2023-07-24,recomendada,209
res_0506,usr_0481,ser_0206,Reseña número 506. Investigación criminal que pone a prueba los límites de la justicia.,1,2023-12-03,clásico moderno|joya oculta|imprescindible,143
res_0507,usr_0695,ser_0048,Reseña número 507. Misterio y suspenso se entrelazan en esta serie cautivadora.,10,2024-09-09,clásico moderno|solo adultos,247
res_0508,usr_0181,ser_1167,Reseña número 508. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2023-04-18,sobrevalorada,42
res_0509,usr_0375,ser_0265,Reseña número 509. Investigación criminal que pone a prueba los límites de la justicia.,7,2022-07-09,clásico moderno|joya oculta,285
res_0510,usr_0624,ser_1783,"Reseña número 510. Drama intenso sobre familia, lealtad y traición.",3,2023-09-28,joya oculta|clásico moderno|sobrevalorada,214
res_0511,usr_0271,ser_2644,"Reseña número 511. En un mundo donde las reglas se rompen, surgen héroes inesperados.",10,2023-07-08,clásico moderno|apta para todos|joya oculta,477
res_0512,usr_0217,ser_0742,Reseña número 512. Comedia que retrata la vida cotidiana con humor inteligente.,2,2025-03-18,imprescindible,5
res_0513,usr_0140,ser_1653,Reseña número 513. Una mirada profunda a la condición humana en tiempos difíciles.,4,2023-06-22,decepcionante|imprescindible|sobrevalorada,470
res_0514,usr_0770,ser_1992,Reseña número 514. Romance que desafía las convenciones sociales de la época.,1,2024-12-24,joya oculta|apta para todos,347
res_0515,usr_0170,ser_1732,Reseña número 515. Investigación criminal que pone a prueba los límites de la justicia.,3,2023-04-26,clásico moderno|solo adultos|decepcionante,135
res_0516,usr_0204,ser_2844,Reseña número 516. Misterio y suspenso se entrelazan en esta serie cautivadora.,5,2025-01-07,imprescindible,123
res_0517,usr_0536,ser_2596,Reseña número 517. Una historia épica que cambia el destino de los protagonistas para siempre.,2,2022-09-05,clásico moderno|sobrevalorada,207
res_0518,usr_0617,ser_1133,"Reseña número 518. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2022-07-30,clásico moderno,188
res_0519,usr_0255,ser_0644,Reseña número 519. Una mirada profunda a la condición humana en tiempos difíciles.,8,2024-01-11,sobrevalorada,312
res_0520,usr_0507,ser_0993,"Reseña número 520. En un mundo donde las reglas se rompen, surgen héroes inesperados.",8,2023-10-17,clásico moderno,76
res_0521,usr_0698,ser_2939,Reseña número 521. Una mirada profunda a la condición humana en tiempos difíciles.,3,2023-07-25,joya oculta,357
res_0522,usr_0149,ser_0394,Reseña número 522. Una mirada profunda a la condición humana en tiempos difíciles.,10,2023-12-17,solo adultos|apta para todos|joya oculta,453
res_0523,usr_0443,ser_1335,Reseña número 523. Acción sin tregua en una aventura llena de giros inesperados.,3,2025-02-03,solo adultos,101
res_0524,usr_0229,ser_1532,Reseña número 524. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2024-05-10,joya oculta|apta para todos|clásico moderno,166
res_0525,usr_0790,ser_1336,Reseña número 525. Investigación criminal que pone a prueba los límites de la justicia.,1,2023-09-17,decepcionante|joya oculta|solo adultos,21
res_0526,usr_0488,ser_2781,Reseña número 526. Investigación criminal que pone a prueba los límites de la justicia.,3,2024-11-29,decepcionante|solo adultos,376
res_0527,usr_0356,ser_2137,Reseña número 527. Romance que desafía las convenciones sociales de la época.,3,2025-03-26,solo adultos,11
res_0528,usr_0785,ser_1753,"Reseña número 528. Drama intenso sobre familia, lealtad y traición.",6,2024-11-03,sobrevalorada|solo adultos,9
res_0529,usr_0537,ser_0248,Reseña número 529. Comedia que retrata la vida cotidiana con humor inteligente.,6,2025-01-07,decepcionante,214
res_0530,usr_0148,ser_0831,"Reseña número 530. En un mundo donde las reglas se rompen, surgen héroes inesperados.",7,2024-07-31,recomendada|solo adultos,43
res_0531,usr_0379,ser_0811,"Reseña número 531. Drama intenso sobre familia, lealtad y traición.",8,2022-02-20,joya oculta,392
res_0532,usr_0098,ser_1170,Reseña número 532. Romance que desafía las convenciones sociales de la época.,8,2023-11-23,apta para todos|imprescindible,376
res_0533,usr_0500,ser_0368,Reseña número 533. Una mirada profunda a la condición humana en tiempos difíciles.,8,2025-04-23,solo adultos|recomendada|joya oculta,15
res_0534,usr_0707,ser_1364,Reseña número 534. Una mirada profunda a la condición humana en tiempos difíciles.,9,2023-01-13,imprescindible|apta para todos|solo adultos,360
res_0535,usr_0154,ser_2682,Reseña número 535. Una mirada profunda a la condición humana en tiempos difíciles.,10,2024-03-10,solo adultos|clásico moderno,382
res_0536,usr_0373,ser_0800,Reseña número 536. Romance que desafía las convenciones sociales de la época.,7,2023-07-07,clásico moderno|recomendada,81
res_0537,usr_0642,ser_1343,Reseña número 537. Acción sin tregua en una aventura llena de giros inesperados.,3,2022-12-13,recomendada,277
res_0538,usr_0673,ser_0842,Reseña número 538. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2023-06-10,joya oculta|apta para todos|imprescindible,301
res_0539,usr_0580,ser_2815,Reseña número 539. Acción sin tregua en una aventura llena de giros inesperados.,2,2023-03-06,recomendada|sobrevalorada|solo adultos,286
res_0540,usr_0695,ser_1541,Reseña número 540. Una historia épica que cambia el destino de los protagonistas para siempre.,7,2025-03-13,sobrevalorada|joya oculta|apta para todos,134
res_0541,usr_0349,ser_0305,Reseña número 541. Una historia épica que cambia el destino de los protagonistas para siempre.,7,2024-12-19,decepcionante,315
res_0542,usr_0145,ser_0290,Reseña número 542. Acción sin tregua en una aventura llena de giros inesperados.,3,2025-04-07,apta para todos|recomendada|decepcionante,355
res_0543,usr_0190,ser_1986,Reseña número 543. Investigación criminal que pone a prueba los límites de la justicia.,6,2024-10-11,recomendada,125
res_0544,usr_0432,ser_2667,Reseña número 544. Una mirada profunda a la condición humana en tiempos difíciles.,1,2024-01-08,clásico moderno|solo adultos,488
res_0545,usr_0667,ser_1701,"Reseña número 545. Drama intenso sobre familia, lealtad y traición.",6,2022-03-12,apta para todos|joya oculta|decepcionante,37
res_0546,usr_0144,ser_0878,Reseña número 546. Comedia que retrata la vida cotidiana con humor inteligente.,3,2025-01-25,recomendada|clásico moderno|joya oculta,455
res_0547,usr_0527,ser_2126,Reseña número 547. Acción sin tregua en una aventura llena de giros inesperados.,1,2024-12-11,imprescindible,452
res_0548,usr_0004,ser_1886,"Reseña número 548. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2022-12-24,apta para todos,13
res_0549,usr_0251,ser_1696,Reseña número 549. Investigación criminal que pone a prueba los límites de la justicia.,1,2024-11-05,clásico moderno|joya oculta|solo adultos,258
res_0550,usr_0294,ser_1070,Reseña número 550. Misterio y suspenso se entrelazan en esta serie cautivadora.,4,2024-09-26,imprescindible,430
res_0551,usr_0204,ser_0712,Reseña número 551. Acción sin tregua en una aventura llena de giros inesperados.,8,2024-10-12,sobrevalorada|apta para todos,286
res_0552,usr_0230,ser_0298,Reseña número 552. Una saga familiar que recorre generaciones y secretos.,2,2024-10-29,joya oculta,119
res_0553,usr_0525,ser_1217,Reseña número 553. Una mirada profunda a la condición humana en tiempos difíciles.,1,2025-04-25,solo adultos|decepcionante,490
res_0554,usr_0790,ser_1540,Reseña número 554. Investigación criminal que pone a prueba los límites de la justicia.,5,2022-12-28,imprescindible,284
res_0555,usr_0778,ser_0135,"Reseña número 555. En un mundo donde las reglas se rompen, surgen héroes inesperados.",9,2024-08-25,solo adultos|imprescindible,306
res_0556,usr_0094,ser_2923,Reseña número 556. Una mirada profunda a la condición humana en tiempos difíciles.,2,2022-09-09,apta para todos,182
res_0557,usr_0634,ser_2834,Reseña número 557. Romance que desafía las convenciones sociales de la época.,5,2024-03-04,sobrevalorada,29
res_0558,usr_0135,ser_2811,Reseña número 558. Una mirada profunda a la condición humana en tiempos difíciles.,2,2022-09-30,solo adultos,270
res_0559,usr_0117,ser_1835,Reseña número 559. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2022-12-30,sobrevalorada|apta para todos|imprescindible,252
res_0560,usr_0323,ser_2155,Reseña número 560. Investigación criminal que pone a prueba los límites de la justicia.,9,2022-07-08,clásico moderno,312
res_0561,usr_0171,ser_0100,Reseña número 561. Acción sin tregua en una aventura llena de giros inesperados.,4,2022-02-19,imprescindible|sobrevalorada,176
res_0562,usr_0134,ser_1858,"Reseña número 562. Drama intenso sobre familia, lealtad y traición.",7,2022-07-03,imprescindible|recomendada|joya oculta,176
res_0563,usr_0231,ser_0397,Reseña número 563. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2022-05-23,decepcionante|apta para todos,165
res_0564,usr_0066,ser_0924,Reseña número 564. Acción sin tregua en una aventura llena de giros inesperados.,3,2022-11-16,recomendada,38
res_0565,usr_0221,ser_2714,Reseña número 565. Romance que desafía las convenciones sociales de la época.,1,2022-12-28,imprescindible,426
res_0566,usr_0612,ser_1277,Reseña número 566. Una historia épica que cambia el destino de los protagonistas para siempre.,2,2023-07-22,apta para todos|recomendada,443
res_0567,usr_0722,ser_0968,Reseña número 567. Acción sin tregua en una aventura llena de giros inesperados.,1,2024-08-11,decepcionante|sobrevalorada,80
res_0568,usr_0038,ser_2592,Reseña número 568. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2022-04-10,recomendada|sobrevalorada|clásico moderno,431
res_0569,usr_0210,ser_2826,Reseña número 569. Comedia que retrata la vida cotidiana con humor inteligente.,4,2023-05-09,clásico moderno,13
res_0570,usr_0115,ser_1648,"Reseña número 570. Drama intenso sobre familia, lealtad y traición.",7,2022-09-28,imprescindible|recomendada,159
res_0571,usr_0591,ser_1115,Reseña número 571. Acción sin tregua en una aventura llena de giros inesperados.,2,2024-09-20,recomendada,449
res_0572,usr_0372,ser_2727,"Reseña número 572. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2022-07-25,sobrevalorada,336
res_0573,usr_0129,ser_0121,Reseña número 573. Una saga familiar que recorre generaciones y secretos.,7,2024-06-26,recomendada,442
res_0574,usr_0601,ser_0614,Reseña número 574. Misterio y suspenso se entrelazan en esta serie cautivadora.,1,2024-09-05,imprescindible|clásico moderno,431
